Date,Open,High,Low,Close,Adj Close,Volume
2016-10-07,21.150101,21.260300,20.888399,21.260300,17.653046,13989729
2016-10-10,21.349899,21.515200,21.177700,21.253401,17.647320,10302230
2016-10-11,21.074400,21.225901,20.971100,21.177700,17.584459,11789223
2016-10-13,20.943501,21.329201,20.757601,21.205200,17.607292,20720185
2016-10-14,21.370501,21.563400,21.336100,21.377399,17.750278,14880822
2016-10-17,21.439400,21.804399,21.287901,21.804399,18.104830,18460873
2016-10-18,21.797501,22.451799,21.714899,22.334700,18.545149,21850276
2016-10-19,22.231400,22.541300,22.107401,22.176300,18.413626,12823918
2016-10-20,21.900801,22.555099,21.859501,22.500000,18.682407,15937297
2016-10-21,22.341600,22.486200,22.231400,22.286501,18.505125,9180270
2016-10-24,22.382900,22.513800,21.948999,22.073000,18.327854,11612950
2016-10-25,21.942101,22.135000,21.666700,21.969700,18.242081,14400936
2016-10-26,21.776899,22.107401,21.735500,21.880199,18.167761,16506190
2016-10-27,21.866400,22.451799,21.866400,22.245199,18.470835,13029231
2016-10-28,22.135000,22.444901,22.038601,22.327801,18.539421,10512625
2016-10-31,22.486200,23.071600,22.486200,23.030300,19.122725,18569337
2016-11-01,23.071600,23.140499,22.176300,22.355400,18.562340,14545555
2016-11-03,22.224501,22.658400,21.749300,21.811300,18.125946,16582275
2016-11-04,21.825100,22.148800,21.466900,21.811300,18.125946,13843658
2016-11-07,22.424200,22.685900,22.155600,22.568899,18.755537,13295818
2016-11-08,22.562000,23.044100,22.300301,22.555099,18.744062,10400095
2016-11-09,21.570200,22.575800,21.570200,21.935301,18.228989,20512839
2016-11-10,22.017900,22.217600,19.848499,19.979300,16.603487,58531136
2016-11-11,19.903601,20.489000,19.263100,20.013800,16.632154,43760666
2016-11-14,19.896700,20.358101,19.745199,20.158400,16.752327,21924909
2016-11-16,20.420099,20.840200,20.110201,20.461399,17.004124,16765808
2016-11-17,20.730000,20.798901,19.786501,19.820900,16.471857,15338347
2016-11-18,19.807199,20.296101,19.710699,20.165300,16.758060,15952107
2016-11-21,20.385700,20.475201,19.965599,20.282400,16.855375,15233658
2016-11-22,20.647400,20.792000,20.124001,20.420099,16.969809,15893156
2016-11-23,20.302999,20.551001,20.213499,20.509600,17.044182,9384711
2016-11-24,20.523399,20.537201,20.220400,20.316799,16.883963,3969042
2016-11-25,20.041300,20.433901,19.917400,20.413200,16.964075,8852263
2016-11-28,20.420099,20.743799,20.199699,20.667999,17.175817,9268116
2016-11-29,20.475201,20.619801,20.013800,20.013800,16.632154,13939054
2016-11-30,20.378799,20.709400,20.275499,20.489000,17.027063,14169487
2016-12-01,20.075800,20.179100,19.180401,19.345699,16.076939,30755247
2016-12-02,19.118500,19.779600,18.898100,19.641899,16.339115,17959207
2016-12-05,19.731400,19.779600,19.332001,19.538601,16.253185,10072088
2016-12-06,19.332001,20.062000,19.228600,19.958700,16.602652,15892140
2016-12-07,20.055099,20.247900,19.648800,19.834700,16.499500,16913476
2016-12-08,19.965599,20.027500,19.552299,19.628099,16.327641,10288000
2016-12-09,20.006901,20.020700,19.655600,19.889799,16.545332,16238587
2016-12-12,19.586800,19.745199,18.939400,19.063400,15.857894,13441309
2016-12-13,18.939400,19.573000,18.939400,19.139099,15.920865,16702936
2016-12-14,19.173599,19.318199,18.911800,18.911800,15.731793,19416870
2016-12-15,18.870501,19.132200,18.539900,18.973801,15.783361,15570231
2016-12-16,19.132200,19.263100,18.849899,18.870501,15.697431,18742851
2016-12-19,18.905001,19.056499,18.388399,18.457300,15.353711,13815344
2016-12-20,18.601900,19.090900,18.594999,18.856701,15.685955,13898544
2016-12-21,19.056499,19.063400,18.594999,18.698299,15.554188,11931955
2016-12-22,18.539900,18.588200,18.195601,18.422899,15.560093,15135648
2016-12-23,18.450399,18.973801,18.450399,18.808500,15.885776,15822589
2016-12-26,18.794800,19.194201,18.794800,19.152901,16.176659,3149242
2016-12-27,19.283701,19.338800,18.843000,18.966900,16.019562,8423052
2016-12-28,19.063400,19.697001,19.021999,19.648800,16.595495,10407500
2016-12-29,19.724501,19.972500,19.366400,19.972500,16.868889,9837300
2017-01-02,19.813999,19.834700,19.628099,19.834700,16.752508,3905880
2017-01-03,19.972500,20.716299,19.903601,20.661200,17.467291,19614051
2017-01-04,20.482100,20.730000,20.427000,20.530300,17.356623,11877650
2017-01-05,20.544100,20.916000,20.365000,20.757601,17.548786,13363336
2017-01-06,20.771299,20.888399,20.599199,20.888399,17.659363,7679773
2017-01-09,20.743799,20.998600,20.612900,20.916000,17.682695,10473130
2017-01-10,21.005501,21.115700,20.778200,20.916000,17.682695,9604689
2017-01-11,21.039900,21.115700,20.764500,21.074400,17.816618,8122488
2017-01-12,21.590900,21.797501,21.487600,21.570200,18.235777,23448348
2017-01-13,21.570200,21.756201,21.267200,21.398100,18.090273,13158459
2017-01-16,21.418699,21.549601,21.212099,21.439400,18.125183,6968874
2017-01-17,21.391199,22.141899,21.343000,22.052299,18.643337,11946475
2017-01-18,22.052299,22.100500,21.708000,21.832001,18.457098,9114639
2017-01-19,21.783701,21.948999,21.597799,21.811300,18.439608,9948813
2017-01-20,21.928400,21.976601,21.521999,21.708000,18.352268,15558906
2017-01-23,21.646000,22.300301,21.618500,22.203899,18.771509,15707736
2017-01-24,22.176300,22.300301,21.873301,22.121201,18.701595,10013718
2017-01-26,22.500000,22.789301,22.231400,22.617100,19.120832,14894906
2017-01-27,22.527500,22.816799,22.424200,22.685900,19.179007,8862282
2017-01-30,22.493099,22.637699,22.004101,22.286501,18.841339,11239641
2017-01-31,22.320900,22.603300,22.059200,22.520700,19.039337,8483600
2017-02-01,22.727301,23.030300,22.313999,22.334700,18.882088,20012480
2017-02-02,21.363600,21.646000,21.150101,21.487600,18.181381,37923626
2017-02-03,21.349899,22.169399,21.336100,22.011000,18.624252,19353562
2017-02-06,22.079901,22.190100,21.439400,21.556499,18.239681,17948026
2017-02-07,21.880199,21.942101,21.287901,21.521999,18.210487,15308726
2017-02-08,21.549601,21.921499,21.349899,21.921499,18.548515,10739718
2017-02-09,21.928400,22.183201,21.714899,22.052299,18.659197,14050568
2017-02-10,22.031700,22.520700,21.997200,22.382900,18.938927,16831293
2017-02-13,22.520700,22.548201,22.073000,22.444901,18.991386,12964327
2017-02-14,22.417400,22.431101,22.073000,22.307199,18.874870,11795031
2017-02-15,22.417400,22.878799,22.410500,22.789301,19.282797,18324675
2017-02-16,22.720400,23.106100,22.555099,22.713499,19.218658,15532334
2017-02-17,22.534401,22.734200,22.307199,22.665300,19.177868,7601365
2017-02-20,22.740999,22.858101,22.610201,22.754801,19.253603,5712022
2017-02-21,22.816799,23.450399,22.816799,23.395300,19.795551,12323995
2017-02-22,23.360901,23.657000,23.216299,23.546801,19.923742,14321656
2017-02-23,23.684601,23.781000,22.954500,23.188700,19.620743,18072608
2017-02-24,22.851200,23.285101,22.727301,23.016500,19.475037,9551546
2017-03-01,23.092300,23.195601,22.747900,22.809900,19.300226,7616175
2017-03-02,22.754801,22.878799,22.486200,22.727301,19.246347,14179796
2017-03-03,22.789301,23.326401,22.768600,23.264500,19.701265,10095030
2017-03-06,23.230000,23.402201,22.906300,23.037201,19.508781,7245915
2017-03-07,23.133600,23.133600,22.685900,22.727301,19.246347,13723723
2017-03-08,22.727301,22.727301,22.141899,22.341600,18.919720,9929066
2017-03-09,22.107401,22.465599,21.990400,22.141899,18.750608,15546999
2017-03-10,22.334700,22.727301,21.880199,22.017900,18.645601,17037768
2017-03-13,22.059200,22.458700,22.038601,22.293400,18.878906,8793747
2017-03-14,22.135000,22.472500,22.073000,22.107401,18.721397,9050170
2017-03-15,22.217600,22.672199,21.921499,22.500000,19.053854,14350261
2017-03-16,22.520700,22.617100,21.997200,22.396700,18.966383,10405177
2017-03-17,22.644600,22.651501,21.694201,21.708000,18.383165,23948416
2017-03-20,21.625299,22.197001,21.432501,22.093700,18.709789,16334564
2017-03-21,22.107401,22.107401,21.246599,21.439400,18.155704,18682738
2017-03-22,21.349899,21.859501,21.239700,21.521999,18.225653,11526266
2017-03-23,21.281000,21.735500,21.219000,21.542700,18.243179,9863581
2017-03-24,21.625299,21.921499,21.487600,21.852600,18.505615,8755124
2017-03-27,21.735500,22.066099,21.528900,22.038601,18.663124,6750638
2017-03-28,22.004101,22.224501,21.508301,22.162500,18.768051,12031562
2017-03-29,21.990400,22.782400,21.983500,22.624001,19.158867,13816796
2017-03-30,22.851200,22.858101,22.272699,22.479300,19.036329,13631956
2017-03-31,22.375999,22.624001,22.183201,22.300301,18.884747,9799402
2017-04-03,22.245199,22.555099,22.176300,22.410500,18.978069,7583360
2017-04-04,22.313999,22.658400,22.245199,22.568899,19.128407,8744815
2017-04-05,22.679100,22.679100,21.893900,22.107401,18.737263,12090513
2017-04-06,21.935301,22.148800,21.597799,21.873301,18.538841,13010210
2017-04-07,21.825100,22.231400,21.776899,21.921499,18.579700,8847036
2017-04-10,21.921499,22.190100,21.749300,22.059200,18.696400,25734667
2017-04-11,22.141899,22.307199,21.584000,22.114300,18.743105,16310751
2017-04-12,22.073000,22.203899,21.797501,21.893900,18.556303,19060258
2017-04-13,21.790600,21.893900,21.225901,21.225901,17.990135,18776102
2017-04-17,21.418699,22.279600,21.349899,22.176300,18.795647,18846379
2017-04-18,22.073000,22.472500,21.832001,22.045500,18.684790,13988713
2017-04-19,22.245199,22.307199,21.680401,21.825100,18.497988,10241827
2017-04-20,21.976601,22.031700,21.281000,21.446301,18.176937,17577766
2017-04-24,21.893900,22.148800,21.694201,21.838800,18.509605,19525044
2017-04-25,21.694201,22.107401,21.590900,22.038601,18.678946,11499259
2017-04-26,21.900801,22.637699,21.832001,22.410500,18.994150,24060946
2017-04-27,22.727301,23.250700,22.679100,23.064699,19.548618,31625576
2017-04-28,23.002800,23.057899,22.727301,23.009600,19.501919,15658803
2017-05-02,23.393900,23.848499,23.212099,23.628799,20.026728,16372092
2017-05-03,23.583300,23.704500,23.219700,23.598499,20.017117,16060704
2017-05-04,23.469700,23.643900,23.159100,23.250000,19.721506,15516996
2017-05-05,23.287901,23.454500,23.159100,23.280300,19.747211,7767144
2017-05-08,23.250000,23.545500,23.113600,23.265200,19.734396,8669364
2017-05-09,23.492399,23.659100,23.295500,23.469700,19.907866,8493540
2017-05-10,23.712099,23.931801,23.651501,23.818199,20.203478,11140536
2017-05-11,23.787901,24.007601,23.712099,23.962099,20.325539,10471560
2017-05-12,24.106100,24.378799,24.083300,24.204500,20.531153,14120832
2017-05-15,24.356100,24.356100,23.954500,24.242399,20.563295,12691404
2017-05-16,24.333300,24.356100,24.030300,24.280300,20.595446,8713848
2017-05-17,24.052999,24.227301,23.507601,23.802999,20.190584,12915936
2017-05-18,19.348499,21.666700,19.348499,20.681801,17.543066,67941060
2017-05-19,21.356100,21.659100,21.007601,21.022699,17.832233,31977396
2017-05-22,20.734800,20.863600,20.045500,20.424200,17.324556,27344856
2017-05-23,20.492399,20.909100,20.424200,20.560600,17.440260,18970908
2017-05-24,20.916700,21.348499,20.757601,20.795500,17.639511,15356484
2017-05-25,20.962099,21.098499,20.348499,20.651501,17.517365,14449380
2017-05-26,20.825800,21.272699,20.681801,21.128799,17.922222,12660912
2017-05-29,21.128799,21.128799,21.128799,21.128799,17.922222,0
2017-05-30,20.909100,21.272699,20.909100,21.250000,18.025032,8567328
2017-05-31,21.204500,21.340900,20.848499,20.848499,17.684467,14900820
2017-06-01,20.954500,21.037901,20.560600,20.734800,17.588020,9533832
2017-06-02,20.878799,20.931801,20.265200,20.431801,17.346882,17472048
2017-06-05,20.265200,20.606100,20.189400,20.416700,17.334066,7449420
2017-06-06,20.416700,20.863600,20.393900,20.689400,17.565588,8613528
2017-06-07,21.022699,21.060600,20.787901,21.022699,17.848568,8795160
2017-06-08,20.909100,20.909100,20.500000,20.704500,17.578402,10026456
2017-06-09,20.833300,20.833300,20.265200,20.280300,17.218254,10712460
2017-06-12,20.257601,20.310600,19.643900,19.954500,16.941647,22346148
2017-06-13,20.030300,20.189400,19.772699,19.795500,16.806652,21493956
2017-06-14,20.090900,20.666700,20.090900,20.560600,17.456234,33252120
2017-06-15,20.560600,20.560600,20.560600,20.560600,17.456234,0
2017-06-16,20.431801,20.515200,20.227301,20.462099,17.372606,18278700
2017-06-19,20.401501,20.750000,20.348499,20.515200,17.417692,6103152
2017-06-20,20.378799,20.560600,20.000000,20.037901,17.012453,13496208
2017-06-21,20.174200,20.295500,19.795500,19.924200,16.915922,10593132
2017-06-22,19.962099,20.204500,19.802999,20.174200,17.128172,7274784
2017-06-23,20.098499,20.295500,19.947001,20.007601,16.986729,4579080
2017-06-26,20.227301,20.962099,20.189400,20.909100,17.752125,19459044
2017-06-27,20.863600,21.007601,20.560600,20.674200,17.552681,18525540
2017-06-28,20.810600,20.916700,20.454500,20.848499,17.700666,9890892
2017-06-29,20.977301,21.052999,20.568199,20.947001,17.784292,8635440
2017-06-30,21.068199,21.393900,20.939400,21.325800,18.105894,11151492
2017-07-03,21.302999,21.477301,21.143900,21.363600,18.300821,9740940
2017-07-04,21.212099,21.454500,21.204500,21.378799,18.330118,4019400
2017-07-05,21.431801,21.484800,21.030300,21.386400,18.336636,10391172
2017-07-06,21.348499,21.431801,21.030300,21.075800,18.070328,11172876
2017-07-07,21.166700,21.272699,20.780300,21.098499,18.089796,16070868
2017-07-10,21.181801,21.424200,21.068199,21.333300,18.291109,16262532
2017-07-11,21.333300,21.757601,21.227301,21.704500,18.609385,8806908
2017-07-12,21.969700,22.340900,21.795500,22.280300,19.103064,21953580
2017-07-13,22.333300,22.636400,22.287901,22.477301,19.271976,18307080
2017-07-14,22.636400,22.659100,22.386400,22.500000,19.291430,13412256
2017-07-17,22.484800,22.484800,22.197001,22.348499,19.161533,9166608
2017-07-18,22.325800,22.628799,22.106100,22.628799,19.401869,10214556
2017-07-19,22.628799,22.719700,22.234800,22.348499,19.161533,15190692
2017-07-20,22.356100,22.628799,22.265200,22.272699,19.096548,12209208
2017-07-21,22.272699,22.378799,22.060600,22.181801,19.018614,8809812
2017-07-24,22.333300,22.409100,22.136400,22.371201,19.181004,7850304
2017-07-25,22.462099,22.780300,22.424200,22.734800,19.492748,21836232
2017-07-26,22.742399,22.947001,22.439400,22.537901,19.323935,18830064
2017-07-27,22.727301,22.750000,22.295500,22.507601,19.297949,12510300
2017-07-28,22.378799,22.583300,22.310600,22.537901,19.323935,7046160
2017-07-31,22.606100,22.878799,22.447001,22.871201,19.609699,12623028
2017-08-01,22.871201,23.234800,22.818199,23.151501,19.850031,14402784
2017-08-02,23.098499,23.560600,23.045500,23.454500,20.126316,17180988
2017-08-03,23.348499,23.598499,23.318199,23.447001,20.119879,8491296
2017-08-04,23.447001,23.568199,23.371201,23.469700,20.139364,9236172
2017-08-07,23.484800,23.802999,23.424200,23.742399,20.373371,9802056
2017-08-08,23.697001,24.310600,23.643900,23.992399,20.587893,17842968
2017-08-09,23.825800,24.007601,23.697001,24.007601,20.600935,7788396
2017-08-10,24.083300,24.083300,23.560600,23.780300,20.405886,8423052
2017-08-11,23.719700,24.083300,23.613600,23.992399,20.587893,10861620
2017-08-14,23.939400,24.568199,23.901501,24.469700,20.997463,13967184
2017-08-15,24.583300,24.802999,24.477301,24.530300,21.049463,9350088
2017-08-16,24.651501,24.765200,24.250000,24.530300,21.049463,17475348
2017-08-17,24.393900,24.545500,24.234800,24.325800,20.873980,8647056
2017-08-18,24.356100,24.886400,24.302999,24.825800,21.303034,12493536
2017-08-21,24.878799,25.000000,24.659100,24.818199,21.296511,8353092
2017-08-22,25.000000,25.530300,24.931801,25.378799,21.777559,18011532
2017-08-23,25.378799,25.742399,25.302999,25.606100,21.972605,12107436
2017-08-24,25.643900,25.787901,25.537901,25.689400,22.044086,14781756
2017-08-25,25.712099,25.802999,25.552999,25.712099,22.063564,9272472
2017-08-28,25.757601,25.795500,25.151501,25.318199,21.725555,17142444
2017-08-29,25.265200,25.750000,25.075800,25.750000,22.096087,9779220
2017-08-30,25.750000,25.780300,25.302999,25.492399,21.875034,8583828
2017-08-31,25.583300,25.636400,25.197001,25.439400,21.829557,10672992
2017-09-01,25.575800,26.242399,25.575800,25.969700,22.284609,10936464
2017-09-04,25.886400,25.954500,25.689400,25.947001,22.281414,5589672
2017-09-05,26.356100,26.439400,25.280300,25.575800,21.962652,23443596
2017-09-06,25.780300,26.143900,25.697001,25.962099,22.294378,19868772
2017-09-07,25.962099,25.962099,25.962099,25.962099,22.294378,0
2017-09-08,26.068199,26.083300,25.697001,25.757601,22.118767,11106084
2017-09-11,26.121201,26.893900,26.045500,26.750000,22.970968,14627712
2017-09-12,26.598499,27.143900,26.598499,26.712099,22.938423,13012560
2017-09-13,26.765200,27.052999,26.636400,26.825800,23.036057,13500168
2017-09-14,26.674200,26.947001,26.590900,26.621201,22.860367,10779780
2017-09-15,26.704500,27.219700,26.500000,27.189400,23.348291,23129436
2017-09-18,27.068199,27.590900,27.068199,27.424200,23.549921,12504360
2017-09-19,27.386400,27.568199,27.128799,27.507601,23.621546,12169740
2017-09-20,27.537901,27.697001,26.810600,27.348499,23.484913,12173040
2017-09-21,27.454500,27.636400,27.098499,27.356100,23.491438,9948576
2017-09-22,27.386400,27.537901,27.098499,27.287901,23.432884,6987156
2017-09-25,27.166700,27.287901,26.636400,26.825800,23.036057,12521784
2017-09-26,26.969700,27.189400,26.750000,26.795500,23.010042,9636924
2017-09-27,26.962099,27.045500,26.265200,26.515200,22.769341,10477896
2017-09-28,26.515200,26.515200,26.037901,26.181801,22.483044,11780076
2017-09-29,26.363600,26.697001,26.287901,26.552999,22.801802,10014708
2017-10-02,26.477301,26.856100,26.333300,26.818199,23.029531,10762752
2017-10-03,26.833300,27.954500,26.439400,27.954500,24.022303,23649648
2017-10-04,27.901501,27.947001,27.598499,27.772699,23.866074,13256760
2017-10-05,27.962099,28.310600,27.757601,27.795500,23.885670,17609064
2017-10-06,27.712099,27.712099,27.340900,27.507601,23.638268,7102656
2017-10-09,27.454500,27.500000,27.113600,27.492399,23.625206,10123476
2017-10-10,27.787901,28.250000,27.704500,28.121201,24.165552,13358928
2017-10-11,28.000000,28.181801,27.659100,27.954500,24.022303,11829180
2017-10-12,27.954500,27.954500,27.954500,27.954500,24.022303,0
2017-10-13,28.250000,28.250000,27.568199,27.742399,23.840042,12388200
2017-10-16,27.992399,27.992399,27.545500,27.666700,23.774984,9815124
2017-10-17,27.689400,27.742399,27.348499,27.598499,23.716381,8630028
2017-10-18,27.621201,27.871201,27.295500,27.477301,23.612232,13634148
2017-10-19,27.272699,27.386400,26.954500,27.363600,23.514521,7076388
2017-10-20,27.500000,27.598499,27.212099,27.227301,23.397394,4327620
2017-10-23,27.197001,27.378799,26.787901,26.969700,23.176031,9786348
2017-10-24,27.166700,27.386400,26.947001,27.333300,23.488489,9492384
2017-10-25,27.386400,27.530300,26.886400,27.416700,23.560150,7341444
2017-10-26,27.537901,27.833300,27.106100,27.166700,23.345316,10955868
2017-10-27,27.234800,27.431801,26.954500,27.113600,23.299683,10320156
2017-10-30,27.151501,27.151501,26.416700,26.628799,22.883078,12582108
2017-10-31,26.651501,26.787901,25.962099,26.272699,22.577076,17398656
2017-11-01,26.401501,26.530300,25.454500,25.454500,21.873962,17332524
2017-11-02,25.454500,25.454500,25.454500,25.454500,21.873962,0
2017-11-03,25.530300,25.704500,25.340900,25.697001,22.098822,24023340
2017-11-06,25.697001,25.697001,25.697001,25.697001,22.098822,0
2017-11-07,25.522699,25.522699,24.643900,24.810600,21.336546,19412448
2017-11-08,24.962099,25.818199,24.772699,25.712099,22.111813,15456144
2017-11-09,25.825800,25.825800,24.757601,24.780300,21.310486,15578508
2017-11-10,24.916700,24.977301,24.371201,24.802999,21.330009,12769944
2017-11-13,24.924200,24.924200,24.924200,24.924200,21.434237,10792188
2017-11-14,24.924200,25.136400,24.348499,24.393900,20.978186,11440440
2017-11-15,24.393900,24.393900,24.393900,24.393900,20.978186,0
2017-11-16,24.469700,25.280300,24.371201,25.030300,21.525478,11013552
2017-11-17,24.954500,25.621201,24.916700,25.469700,21.903353,9193404
2017-11-20,25.469700,25.469700,25.469700,25.469700,21.903353,0
2017-11-21,25.659100,26.295500,25.545500,26.052999,22.404980,13932864
2017-11-22,26.181801,26.181801,25.522699,25.757601,22.150938,15299328
2017-11-23,25.734800,25.734800,25.340900,25.568199,21.988056,3602280
2017-11-24,25.568199,25.651501,25.340900,25.340900,21.792587,5575284
2017-11-27,25.166700,25.363600,24.886400,25.302999,21.759996,9343620
2017-11-28,25.530300,25.757601,25.174200,25.378799,21.825180,10875744
2017-11-29,25.492399,25.636400,24.772699,24.893900,21.408178,11822976
2017-11-30,24.719700,24.947001,24.393900,24.734800,21.271358,21985656
2017-12-01,24.613600,24.886400,24.287901,24.674200,21.219244,10667580
2017-12-04,24.939400,25.409100,24.772699,25.083300,21.587652,13618836
2017-12-05,25.007601,25.704500,24.727301,24.825800,21.366039,13966656
2017-12-06,24.560600,25.189400,24.356100,25.083300,21.587652,9859740
2017-12-07,24.606100,25.045500,24.242399,24.901501,21.431194,20138976
2017-12-08,25.302999,25.378799,24.931801,24.969700,21.489885,12017676
2017-12-11,25.151501,25.318199,24.878799,24.969700,21.489885,13595340
2017-12-12,24.848499,25.462099,24.530300,25.462099,21.913666,13669920
2017-12-13,25.712099,25.901501,24.772699,25.030300,21.542044,22201872
2017-12-14,24.795500,24.977301,24.545500,24.833300,21.372498,14080968
2017-12-15,24.833300,25.090900,24.628799,24.734800,21.287727,18026184
2017-12-18,24.931801,25.227301,24.750000,24.931801,21.457273,15560424
2017-12-19,24.886400,24.893900,24.515200,24.772699,21.320345,10362396
2017-12-20,24.909100,25.143900,24.848499,25.000000,21.515966,6997980
2017-12-21,25.052999,25.893900,24.810600,25.734800,22.148361,13464132
2017-12-22,25.606100,25.810600,25.454500,25.810600,22.953833,14437368
2017-12-25,25.810600,25.810600,25.810600,25.810600,22.953833,0
2017-12-26,25.295500,25.522699,25.083300,25.234800,22.441767,6530172
2017-12-27,25.310600,25.515200,25.250000,25.265200,22.468796,6029628
2017-12-28,25.431801,25.643900,25.302999,25.643900,22.805580,8235084
2017-12-29,25.643900,25.643900,25.643900,25.643900,22.805580,0
2018-01-02,25.795500,26.363600,25.772699,26.212099,23.310892,11115192
2018-01-03,26.181801,26.537901,26.030300,26.318199,23.422195,7275180
2018-01-04,26.356100,26.931801,26.356100,26.750000,23.806486,12625008
2018-01-05,26.681801,26.901501,26.462099,26.901501,23.941320,8716884
2018-01-08,26.871201,26.962099,26.537901,26.893900,23.934549,8533140
2018-01-09,26.893900,26.893900,26.484800,26.643900,23.712059,7368372
2018-01-10,26.340900,26.613600,26.265200,26.363600,23.462601,11756844
2018-01-11,26.500000,26.893900,26.378799,26.893900,23.934549,8454072
2018-01-12,26.787901,26.924200,26.613600,26.893900,23.934549,6578088
2018-01-15,26.931801,27.083300,26.825800,27.083300,24.103106,8267952
2018-01-16,27.090900,27.424200,26.992399,27.265200,24.264999,9882840
2018-01-17,27.280300,27.947001,27.060600,27.947001,24.871777,9794664
2018-01-18,27.886400,28.143900,27.712099,27.916700,24.844809,11683188
2018-01-19,28.007601,28.212099,27.780300,28.113600,25.020042,14417700
2018-01-22,28.287901,28.537901,28.197001,28.500000,25.363920,11610324
2018-01-23,28.340900,28.984800,28.340900,28.628799,25.478550,25245396
2018-01-24,28.886400,30.151501,28.886400,30.151501,26.833691,27498900
2018-01-25,30.151501,30.151501,30.151501,30.151501,26.833691,0
2018-01-26,30.378799,31.227301,30.378799,31.212099,27.777588,25654332
2018-01-29,30.984800,31.000000,30.174200,30.302999,26.968525,15991932
2018-01-30,30.159100,30.606100,29.825800,30.606100,27.238274,16305960
2018-01-31,31.075800,31.795500,30.522699,30.871201,27.474199,23954304
2018-02-01,30.613600,30.681801,29.893900,30.052999,26.746031,32049072
2018-02-02,29.651501,29.757601,28.901501,29.106100,25.919691,26212692
2018-02-05,28.939400,29.742399,28.636400,28.636400,25.501411,14920752
2018-02-06,28.151501,29.469700,28.045500,29.318199,26.108572,42599172
2018-02-07,29.318199,29.537901,28.704500,28.878799,25.717272,17855772
2018-02-08,28.977301,29.447001,28.272699,28.522699,25.400158,16008696
2018-02-09,28.447001,28.712099,27.742399,28.197001,25.110115,17991864
2018-02-14,null,null,null,null,null,null
2018-02-15,29.530300,29.651501,29.197001,29.348499,26.135546,8930196
2018-02-16,29.409100,29.469700,29.166700,29.295500,26.088358,9506640
2018-02-19,29.393900,29.500000,29.045500,29.151501,25.960114,7156908
2018-02-20,28.939400,30.060600,28.939400,30.037901,26.749483,15184488
2018-02-21,30.143900,30.871201,30.015200,30.197001,26.891163,29144280
2018-02-22,30.295500,30.681801,30.136400,30.378799,27.053061,12122484
2018-02-23,30.545500,30.659100,29.992399,30.659100,27.302673,11386980
2018-02-26,30.742399,30.886400,30.393900,30.659100,27.302673,10073184
2018-02-27,30.560600,30.704500,30.219700,30.325800,27.005861,8967420
2018-02-28,30.287901,30.325800,29.371201,29.371201,26.155767,24336840
2018-03-01,29.477301,29.939400,29.212099,29.537901,26.304216,12364572
2018-03-02,29.265200,29.712099,28.962099,29.712099,26.476358,9833736
2018-03-05,29.674200,30.037901,29.363600,29.909100,26.651897,9388896
2018-03-06,30.340900,30.340900,29.954500,29.962099,26.699129,10317648
2018-03-07,29.969700,29.992399,29.212099,29.431801,26.226582,11589732
2018-03-08,29.750000,29.757601,28.818199,29.045500,25.882345,13168452
2018-03-09,29.197001,29.666700,29.151501,29.666700,26.435905,13948308
2018-03-12,29.810600,29.909100,29.590900,29.901501,26.645130,8663028
2018-03-13,30.037901,30.037901,29.363600,29.469700,26.260349,10614780
2018-03-14,29.515200,29.613600,28.969700,29.310600,26.118578,9956628
2018-03-15,29.052999,29.393900,28.795500,28.886400,25.740580,17581608
2018-03-16,28.909100,29.302999,28.825800,28.962099,25.808037,25608528
2018-03-19,28.697001,29.060600,28.500000,28.666700,25.544804,12628176
2018-03-20,28.856100,28.863600,28.439400,28.636400,25.517801,9502416
2018-03-21,28.765200,29.022699,28.643900,28.780300,25.646036,14769744
2018-03-22,28.750000,29.189400,28.606100,28.954500,25.801264,13463868
2018-03-23,28.681801,29.515200,28.681801,29.151501,25.976801,14226300
2018-03-26,29.545500,29.613600,28.909100,29.318199,26.125347,10892376
2018-03-27,29.393900,29.507601,28.795500,28.962099,25.808037,7534032
2018-03-28,28.712099,29.272699,28.636400,29.151501,25.976801,9374376
2018-03-29,29.318199,30.060600,29.280300,29.924200,26.665359,20355192
2018-04-02,29.708300,30.058300,29.516701,29.650000,26.421017,9756360
2018-04-03,29.966700,30.350000,29.733299,29.966700,26.720324,16286040
2018-04-04,29.658300,29.850000,29.174999,29.708300,26.489925,9603600
2018-04-05,30.458300,30.475000,29.416700,29.799999,26.571684,28953480
2018-04-06,29.799999,29.958300,29.258301,29.708300,26.489925,10518000
2018-04-09,29.708300,29.708300,28.566700,28.583300,25.486795,13771200
2018-04-10,28.825001,29.000000,28.375000,28.825001,25.702312,15093960
2018-04-11,28.799999,29.541700,28.716700,29.500000,26.304188,10173840
2018-04-12,29.500000,29.500000,28.708300,28.966700,25.828661,21774600
2018-04-13,28.666700,28.841700,28.250000,28.333300,25.263880,13303680
2018-04-16,28.400000,28.466700,27.575001,27.716700,24.714075,12005880
2018-04-17,27.766701,28.183300,27.583300,28.066700,25.026159,11129520
2018-04-18,28.316700,29.116699,28.174999,29.008301,25.865749,29231280
2018-04-19,28.674999,29.000000,28.591700,28.958300,25.821169,14326200
2018-04-20,28.641701,28.933300,28.466700,28.549999,25.457102,8993400
2018-04-23,28.491699,28.541700,28.183300,28.541700,25.449703,6837240
2018-04-24,28.833300,28.933300,28.433300,28.591700,25.494280,8486400
